225142,2185770,2520377,pv,1511946622
972930,5004254,3607361,pv,1511759528
1317,2464381,2520771,pv,1512024850
807816,162442,846990,pv,1511709889
614140,394038,3738615,pv,1511634269
725694,4666384,4181361,pv,1512196197
366225,1660794,4458428,pv,1511750682
105979,3152278,285583,pv,1511540893
322062,1906047,3459562,pv,1511615293
474069,4793966,2355072,pv,1512016805
29892,1839512,1320293,pv,1511667213
283973,5071081,2355072,pv,1511870145
144353,3478538,3002561,pv,1511887254
599101,3428288,2096639,pv,1511926594
494222,1671336,1349561,pv,1511930867
544552,3770926,5053508,pv,1512230055
51987,4761899,411153,pv,1512270370
145895,2661113,1859277,fav,1511685392
645864,3369222,1879194,pv,1512026811
876127,4348178,1040356,pv,1512052992
540251,2266124,2640118,pv,1511621497
576610,410272,570735,cart,1511587561
315432,2667139,2735466,buy,1511570773
857232,3460050,4756730,pv,1511834761
135813,127812,4756105,pv,1512058146
21198,2847361,2465336,pv,1511975169
599354,2755393,2466971,pv,1511594298
672734,1977388,577329,pv,1512170638
927325,1445850,411153,pv,1511858440
227524,4491210,4756105,pv,1511671280
149507,2482834,2468711,pv,1511625289
711712,3867433,2355072,pv,1511796913
136827,4108780,5063620,cart,1512142284
173316,31706,2885642,pv,1512269495
1886,3772455,2578647,pv,1512279680
341310,3932468,4145813,pv,1512134913
955576,1168861,72526,pv,1512293855
185400,2719694,1817004,pv,1511708897
817620,1080555,1320293,pv,1512308052
312113,1325189,3607361,pv,1512039121
714414,3998402,2520377,pv,1511850902
690893,3003232,1464116,pv,1512005450
50340,5044302,4756105,pv,1511608674
729554,4879098,2465336,pv,1511688285
530959,2814168,982926,pv,1511683211
290091,2979993,2735466,pv,1511656982
47416,4184257,2644484,pv,1512221877
514811,2379327,4273662,pv,1511789936
84029,1470037,4725921,pv,1512182188
682820,4101971,4145813,pv,1511678857
46078,4024930,3738615,pv,1512113932
506917,2904926,1066563,pv,1511698577
214873,4559944,1080785,pv,1512191356
934363,240034,1080785,pv,1511665756
792526,5084773,2520377,cart,1511887651
415377,1913444,1464116,pv,1512213691
498531,1230027,2465336,pv,1511598558
929047,2379124,2939262,pv,1512149959
37792,1152373,154040,pv,1512025797
900904,1176302,4643350,pv,1511871324
653662,59883,4818107,pv,1512313617
472865,3973743,2096639,pv,1511768187
818583,3523453,2520771,pv,1511566733
494651,4064943,154040,fav,1511923092
894498,1587369,4338287,pv,1511696543
891727,237637,570735,pv,1511678393
262583,2306124,903809,pv,1511612567
610016,1638606,4801426,pv,1512211967
757153,3049346,119741,pv,1512228458
792067,2232340,3900668,pv,1512058906
137639,207107,4690421,pv,1512289974
29649,1461322,1464116,pv,1512140802
750611,3719960,982926,pv,1512307292
397497,1647594,2465336,pv,1511861927
270860,2933096,2920476,pv,1511591382
919482,3126359,4022701,pv,1511881657
148537,343692,2735466,pv,1512032120
170768,2551585,4145813,pv,1512265836
26562,3794565,154040,pv,1512261504
799485,238272,1733868,pv,1512016080
450691,694036,3916967,pv,1511672886
973334,2148617,982926,pv,1511878967
658667,1671995,3999977,pv,1511752877
464255,4564165,2131531,pv,1511960829
415367,1976782,982926,pv,1511621101
400231,1557980,3425094,pv,1511713256
114989,2356993,2520377,pv,1511830505
17724,951016,1954691,cart,1512217183
169526,1079164,2986945,pv,1512253368
348071,3032611,4756105,pv,1512191110
909572,5012613,1080785,pv,1512307830
14038,4678465,2925160,pv,1511599930
921676,313321,4183103,pv,1512285753
511288,2937263,4145813,pv,1512226614
240727,5118009,1320293,pv,1512125218
505806,1341921,1646753,pv,1512231178
699141,4940336,5034390,pv,1511793549
525663,4555412,4358294,pv,1512137005
488906,589520,1320293,cart,1511952798
774890,624144,883960,pv,1512031464
42838,1119116,903809,pv,1512301235
358929,5068913,4756105,pv,1512104025
328767,4284835,119741,pv,1512044125
479479,4629408,3112817,pv,1512314001
171530,3271410,570735,pv,1512028596
908591,1905556,2578647,pv,1511961251
588116,1192653,1249761,pv,1512222427
100269,531709,4801426,pv,1511959179
303710,3863077,2939262,pv,1512302280
214372,4489844,2520377,pv,1512228553
138787,1707839,1447685,pv,1512206340
13411,954579,982926,pv,1511858819
752913,2441722,1320293,pv,1512101355
727898,5026849,1807416,pv,1511699116
104266,3729741,2578647,cart,1512010703
79003,599017,3720767,pv,1512112453
972167,4298073,772629,fav,1512205366
512278,881484,200278,pv,1512122857
347693,4387924,3081594,pv,1511858159
360950,2796417,4756105,pv,1511751548
865464,1812067,4672807,cart,1511698298
92953,3897534,2003083,fav,1512292134
702667,4817032,3607361,pv,1512294483
985209,1026919,864424,pv,1512203111
727022,5061884,2939262,pv,1512049461
825836,4623511,1787510,pv,1511617984
725334,858598,1216617,pv,1511676987
203013,3865558,4640311,pv,1511877464
401137,1454403,4733463,pv,1511766197
478586,2715942,903809,pv,1512228382
955372,1732516,1467750,pv,1512278306
962718,128785,4756105,pv,1512303325
21426,1146777,4170419,pv,1512306998
111534,4825711,1881956,pv,1512312892
945424,927742,3457718,pv,1512287393
618937,2565236,3015852,pv,1512097475
249901,4805079,4163659,pv,1511843407
460419,1068988,4284875,pv,1512116295
230573,5014352,2533863,buy,1511756295
371380,4551867,3937919,pv,1511664584
953024,2847008,3607361,pv,1511869910
995270,4052002,2228184,pv,1511655595
743962,174058,982926,pv,1511809758
852221,4946105,4894095,buy,1512256196
903997,3787496,982926,pv,1512232135
37361,5098119,2735466,pv,1511702578
304188,1683363,2507053,pv,1512231580
775273,3919770,4756105,pv,1511629112
696363,451613,154040,pv,1512216178
426877,4498876,4756105,pv,1511571824
814992,1776892,753984,pv,1511677284
139675,3523453,2520771,pv,1512142039
333857,2299152,1004392,pv,1512210058
791478,1629753,781315,pv,1511973657
199050,924580,3738615,pv,1511899339
875235,1167200,1464116,pv,1512270462
364746,1724627,3299155,pv,1511781407
184554,3951706,2885642,pv,1512306350
834887,3774557,2366905,pv,1512022428
38935,3972894,1102540,pv,1512032525
372997,1584865,4756105,pv,1512146373
5239,2467859,4244487,pv,1511941783
889116,2153231,1464116,pv,1512019446
174510,1428951,903809,cart,1512179377
418970,5114494,2466971,pv,1512124405
490622,737123,4181361,fav,1512094272
265162,752740,4690421,fav,1511626462
762608,1831665,2981856,pv,1511588329
629564,4486354,550660,pv,1511857446
404612,3046406,1320293,pv,1511965064
1002043,3698469,257909,pv,1511686329
1008735,1614183,3607361,pv,1512219313
486610,947767,941949,pv,1512198377
675371,2296877,3607361,pv,1512205591
359383,2328258,1320293,pv,1511887436
444260,2461992,2640118,pv,1512029235
415392,4901460,2735466,pv,1512262761
804678,1124386,2590256,pv,1511615763
842457,2226966,4756105,pv,1511616674
256452,3044891,2465336,fav,1512275577
506252,4143815,4357323,pv,1512098597
718005,945977,3118167,pv,1511613998
810504,2559907,2735466,pv,1511752351
438649,4963192,1320293,pv,1512200545
693111,3835228,4217906,pv,1511607520
274806,1653746,3645362,pv,1511963338
421940,4714063,1299190,pv,1511577737
204409,2261401,569703,pv,1511779579
1017982,3039297,238434,pv,1511874068
139108,4217150,3740459,pv,1511651526
243570,4476449,4756105,pv,1512182228
633339,1769655,2429142,pv,1511698188
157827,3834262,3112817,pv,1511617640
648523,1042152,5063923,pv,1511914668
316686,3749447,3675758,pv,1512219396
838873,539698,801221,pv,1512015187
958379,2273637,2896142,pv,1512262915
993757,4583276,2558204,pv,1511966706
1005741,1823765,4603467,pv,1511744647
459802,4579135,381850,pv,1511760559
566052,3201091,4756105,cart,1511615260
621505,4100857,3299155,pv,1512183730
449165,3119664,1851156,pv,1512223090
487585,4952983,2520377,pv,1512175487
937025,1684635,3138705,pv,1512139695
1009179,3017917,4203730,pv,1512216269
911431,1602868,2640118,pv,1511707222
562218,2333893,4145813,pv,1512055039
348296,2209234,1464116,pv,1511772054
639622,4563200,570735,pv,1512026391
32142,5028721,2939262,pv,1511836094
211218,1947459,4181361,fav,1511625236
299977,24834,1787510,pv,1512034372
388302,4078440,2465336,pv,1511836143
607739,2857500,2462567,pv,1512262430
151580,1043847,3862122,pv,1512092522
3090,4735222,65362,pv,1511703707
543303,2937459,1646753,pv,1511586666
702537,3615786,4145813,pv,1512043883
735400,495119,1595193,pv,1512277332
422822,3835146,1349634,pv,1512280900
302706,3176101,4756105,pv,1512279616
56047,2763703,149192,pv,1511784878
616235,1838682,1467750,pv,1512301861
769066,2440268,2311290,pv,1512058740
761830,4007830,634390,pv,1512211113
547329,428248,982926,pv,1512225212
633235,4172061,4576874,pv,1511615835
678788,2083678,2355072,pv,1511877920
543326,1220205,4756105,pv,1511541286
430015,2111824,4919077,pv,1512047167
495863,2711480,3758226,pv,1511781393
859344,1063877,1320293,pv,1511934623
62735,231432,3354571,pv,1512040829
186877,1356331,3002561,pv,1512107903
968106,1654267,982926,pv,1512012221
379580,1886097,3735942,pv,1512029561
397418,2454836,1467750,pv,1512189236
51102,1335057,1320293,pv,1512204414
752776,494332,128357,pv,1512138947
333419,2939347,2355072,pv,1511587498
440199,1196655,3371868,pv,1512267177
352001,2165764,4244487,pv,1511732602
609060,3602693,2735466,pv,1511705261
914019,1520382,4217906,pv,1512058776
44726,5122158,1958275,pv,1512218087
250750,4514047,84264,pv,1511944325
641651,4494892,3028359,pv,1512141653
612867,3000506,4643350,pv,1511863979
740802,2608871,2293367,pv,1511611825
607784,4360580,3002561,pv,1512230985
897755,3934546,3973395,pv,1511665543
61580,566879,2735466,pv,1512005897
359699,558299,2342116,pv,1512084138
86803,3419496,235534,cart,1512037996
734258,1405067,72526,pv,1511858627
145089,300034,3299155,pv,1512200888
231219,746275,3616520,pv,1511699279
843005,2076043,4082778,pv,1512284903
999633,251781,2419959,pv,1511689784
120252,2828948,4145813,pv,1511963002
982493,224835,2465336,pv,1512225265
249873,473137,3002561,pv,1512106980
354596,2750997,154040,pv,1511583245
604584,590165,4804883,pv,1511947989
500076,2446138,1646753,pv,1512230767
275757,2795009,2939262,pv,1511932470
39921,1683853,1258177,cart,1511736704
472245,3166285,1320530,pv,1512034130
213052,551941,1419417,pv,1511927579
858106,2082059,4643350,pv,1511845431
594740,405260,5071267,pv,1512285302
329421,2566052,3141486,buy,1512189117
118699,4375381,1320293,pv,1511916436
111489,4765634,3667321,buy,1511756008
725467,4707318,149192,pv,1512110096
325710,1286690,1216617,pv,1511580562
15457,4491854,3299155,fav,1512303836
738280,2818406,982926,pv,1512235049
653032,1085922,200278,pv,1511679810
310415,1987797,3367924,pv,1512269345
811504,3453077,4756105,pv,1511934261
571296,4770853,1222799,pv,1511606181
27885,1049582,1817004,pv,1511681362
554785,2235987,1320293,pv,1511922247
477346,1161609,4357323,pv,1511711703
172412,68814,4756105,pv,1512022154
677417,4622270,1906712,pv,1512212968
247626,1875756,570735,cart,1512093226
582189,3269369,1612623,fav,1512187799
209875,2808797,2800021,pv,1512132202
619653,2820618,2194744,pv,1512137179
481390,1112682,149192,pv,1512094402
826972,4460648,4966058,pv,1512298821
51416,2324414,4789432,pv,1512030102
747472,3800060,383749,pv,1512309727
251890,638592,1629035,pv,1512082779
680176,1275702,4756105,pv,1511968100
824791,4374545,1265358,pv,1512235492
601619,1457307,4159072,fav,1512022935
596536,1855426,982926,pv,1512219634
245618,1231450,2994558,pv,1512097047
48282,1980260,2640118,pv,1511740989
394934,3276233,446701,pv,1511874221
683472,1079367,1573426,cart,1511675859
871193,550148,149192,pv,1512281829
192386,3766115,3788576,pv,1512184716
152708,2137797,4801426,pv,1512288831
559580,754545,4357323,cart,1512005979
311220,1506878,2735466,pv,1511955183
402777,1715130,2735466,pv,1512056689
391670,1980433,4725649,pv,1511621060
404515,4410276,3566034,pv,1512186142
10642,4262643,4801426,pv,1512135528
593274,1518430,1879194,pv,1511833553
534572,1859597,3720767,pv,1512010055
310652,1964010,2355072,pv,1512118440
127742,755177,4756105,pv,1512138756
722049,3679673,4476428,pv,1512316465
671421,2961309,722945,pv,1511691099
880178,3164916,4181361,pv,1511707883
878280,2367223,4022701,pv,1511864919
195559,2119419,146830,buy,1511792995
1819,655390,4756105,pv,1512275785
665028,2135696,1254330,pv,1512217465
471193,5026833,4690421,pv,1511841107
861671,407915,2096639,pv,1511834447
553970,881540,2920476,pv,1511931696
167866,4294866,383749,pv,1511949102
8140,345977,4801426,pv,1511881539
281985,1988091,4756105,pv,1511591915
613479,3463,1349561,pv,1512027665
289503,4405450,820597,pv,1512309587
591314,1802294,2520377,pv,1512117644
136150,4620506,1575622,pv,1512273151
35507,1131967,2520771,pv,1511967981
285836,2133231,4697972,pv,1511704998
507456,1514944,583014,pv,1511713976
730835,3885265,2520771,pv,1512132501
318956,2291739,1216617,pv,1511830343
885215,2032668,1080785,pv,1512203800
803961,3858372,1717476,pv,1512181589
443018,861208,3607361,pv,1512045436
522825,3193149,2858794,pv,1511952641
318355,707144,4756105,cart,1511581748
85370,3579326,4731191,pv,1511784320
663220,4711344,2355072,pv,1511780742
639224,4836904,4756105,pv,1512053176
917333,4781225,3188631,cart,1512184193
352292,4869496,982926,pv,1511709443
359893,2972512,4756105,pv,1512269077
215688,1280642,982926,pv,1511576569
278918,435817,1691286,pv,1511696649
830016,3797303,4357323,pv,1512258943
365394,2806830,1879194,pv,1512047928
141004,4022808,982926,pv,1512029832
214036,2692620,535180,cart,1512312442
576136,223527,4662072,pv,1511625005
399927,4886353,3607361,pv,1512002944
689915,4131762,3607361,pv,1511681033
438655,2320076,3108044,pv,1511617537
175434,2706907,4756105,pv,1512286808
539265,3452114,863375,pv,1512091934
146415,2835703,3776866,pv,1511666217
904072,485383,1029459,pv,1512260450
66798,2803453,672001,pv,1511859531
251753,3261439,294296,pv,1512078641
777337,3144707,1320293,pv,1511709793
200472,4200745,4756105,pv,1512109750
280332,4512275,3299155,pv,1511878112
36146,2222972,3598912,pv,1511861448
17155,2841488,1216617,pv,1512198668
807644,2504974,2920476,pv,1512071779
144923,3462988,2685357,pv,1511955946
602305,741560,2131531,pv,1511873976
770588,954201,820364,pv,1512305195
869356,369599,4145813,pv,1511650082
514736,2044653,3461823,pv,1512096822
71688,3836151,4181361,pv,1512204891
962951,4179497,1051370,pv,1511621020
335953,2477759,903809,pv,1511917616
909841,2736438,2181935,pv,1512023283
574905,3450505,2739327,pv,1512012015
50841,3512370,3664107,pv,1512198283
36868,2864604,3836451,pv,1511659995
748860,663616,1277731,pv,1512173309
488484,1404047,1575622,pv,1511627397
749880,2438987,2920476,pv,1511885326
813826,445632,2355072,pv,1511959962
911829,1990433,2640118,pv,1511867114
584346,1203613,3002561,pv,1512288079
782991,2680934,4756105,pv,1511872545
887358,4092776,4476428,pv,1511770859
282209,2213803,846990,pv,1511626950
779190,4836347,4708262,pv,1512107530
311629,4896605,1269883,pv,1511543506
91082,3638889,4130426,pv,1511967070
920197,797355,1868423,cart,1511788425
1014885,3889331,3579754,pv,1512291473
494228,3489726,2725426,pv,1512297511
425938,349531,1320293,pv,1512140156
858459,3559818,2640327,pv,1512197438
292177,4552696,1320293,fav,1511875274
228166,2696802,1859277,cart,1511868746
960015,388629,2176263,pv,1512041432
549279,1388138,4022701,pv,1511604839
534234,921285,3228699,buy,1511672417
399906,1489361,801221,pv,1512218877
465909,161160,1859277,pv,1511875138
565921,4317801,4170419,pv,1512088348
443142,1656692,149192,pv,1511605341
136480,4668899,4151801,pv,1511875017
315677,412807,2355072,pv,1511880583
679027,3801667,2735466,pv,1511956082
74868,847919,3947069,pv,1512262940
53291,4245253,2204097,cart,1511792447
951195,4554568,3158249,pv,1512142182
156232,2002476,411153,pv,1512263437
20167,3539967,2355072,pv,1512198752
317859,49367,3645362,pv,1511887561
282402,620124,1051370,pv,1512281498
380072,478938,4181361,pv,1512099579
908281,654637,4145813,cart,1512299900
769669,207207,3123187,pv,1511788113
10180,2236330,4731191,pv,1511698381
291160,284737,4602841,pv,1511701560
748513,3554993,2520377,pv,1511933280
304628,2552762,2732466,pv,1512211117
448851,1733545,4145813,pv,1512289289
67333,3318131,2520377,pv,1512131031
534315,1976627,2885642,pv,1511929298
431404,767983,1029459,pv,1512053743
726151,3407014,4145813,pv,1512047229
739825,4893098,2520377,pv,1512309486
152442,4618031,1031083,pv,1512097493
23906,2771113,4708262,pv,1512142867
820256,2296243,2355072,pv,1511695027
808901,1647407,672001,pv,1511872492
405586,5017319,149192,pv,1511777096
932397,1088637,845650,pv,1512146530
157673,4372833,3607361,pv,1512051704
216602,1676168,144028,pv,1511957892
921911,5000294,4993094,pv,1512313345
759845,466407,240681,pv,1512224076
729490,2163505,5053508,pv,1511751752
878183,3092217,4606718,pv,1512036393
769013,1196798,1080785,pv,1511962319
964606,4169140,2885642,pv,1511613637
514205,5067429,2735466,pv,1511769298
2173,1610086,2520771,pv,1511571355
485876,2097900,1275696,pv,1511575184
734962,4603762,4181361,pv,1512306245
674708,3050651,3776866,pv,1511918112
648840,4116854,2465336,pv,1511614365
432488,626196,1045172,pv,1511771433
203323,1363479,3102419,fav,1511787388
1009619,4236734,3607361,pv,1511705586
783591,3857396,1653613,pv,1511597817
590213,1760363,4801426,pv,1512228496
621701,2087079,2259994,cart,1511877111
591500,3513812,3002561,cart,1512033201
539498,4889060,1406509,pv,1511620169
323991,1955398,4145813,pv,1512315225
423694,3586102,982926,pv,1512022207
45515,4440104,3312150,pv,1511792429
942618,1960,2355072,pv,1512089902
19969,457998,2014414,pv,1512113170
256366,2089699,1216617,pv,1512190864
514897,3300174,4222240,pv,1512111019
964179,4794523,2465336,pv,1511664278
104582,926803,4756105,pv,1512125552
22848,1440072,4527720,pv,1512265570
811631,3485158,2926020,pv,1512177833
528283,2314540,1829221,fav,1511600908
187170,41799,4813803,pv,1512196253
25886,121546,381850,pv,1512307325
634874,3104187,4145813,pv,1511669275
755825,1364049,4357323,pv,1512217978
1011443,1213395,1020087,pv,1511700392
454354,4447088,4633953,pv,1511975092
861933,4977193,4145813,pv,1512312971
398977,2111992,1080785,pv,1512144595
992480,5107267,4370954,pv,1512180418
996461,675331,3398567,buy,1511823500
206958,4112024,514392,pv,1512136877
283260,4295051,1051370,pv,1511938341
618291,368445,4731191,pv,1511712566
198760,3195564,2426236,pv,1511943244
771413,4419906,383749,pv,1511705400
1009001,4930502,4756105,pv,1512226778
998769,698392,1879194,pv,1511624617
23615,249133,4696710,pv,1512051996
290028,298635,1521931,cart,1511665975
374923,4984965,3320579,pv,1512014188
795576,3339954,4690421,pv,1512308672
685192,1289623,238434,pv,1512006445
321148,3946191,553365,pv,1512046924
233215,1357888,982926,pv,1511679709
655388,1757094,2982027,pv,1511594386
615164,1409014,5030562,pv,1511794507
62027,2466347,2465336,pv,1512037041
374424,1250064,330316,pv,1511666456
130807,3191173,982926,pv,1511949822
348770,4786685,2013232,cart,1511999294
270072,2622800,154040,pv,1511706483
754036,2554208,4145813,pv,1511967382
1003580,2681488,1820842,pv,1761301961
554176,1646651,4069500,pv,1512029923
470194,2312055,622168,pv,1512108582
20543,257060,2939262,pv,1511771158
874094,2440200,405755,pv,1512141181
179754,4522541,35290,pv,1511849189
487557,3122585,1171434,pv,1511580027
706519,3780674,500212,pv,1512262202
470627,2056271,4663501,pv,1511956553
257125,2142009,154040,pv,1511769620
519269,77418,3607361,cart,1511955254
728022,3359552,2590256,pv,1512015721
454383,4887825,4082778,pv,1511776646
878209,978418,4583884,pv,1511579431
531846,2417031,411153,pv,1511753749
210773,5081671,2890111,pv,1511651534
826085,4140661,1575622,pv,1512016376
319710,3090820,1349561,pv,1511848071
334859,359775,4145813,pv,1511957998
816050,362029,3607361,pv,1511675346
1013200,871888,1568197,pv,1512092280
460297,435354,2920476,pv,1512105556
323291,4172104,4645906,fav,1512212013
945603,319120,1859277,fav,1512136087
538601,1500375,2520377,pv,1512220016
1000906,1034375,1633002,pv,1511867203
968186,3331037,4217906,pv,1511659320
286607,2377420,3002561,pv,1512216768
433688,988948,149192,pv,1512142499
545470,1832323,2520377,pv,1511848219
457383,4763479,3879308,pv,1512140109
726277,4316276,2640118,pv,1512046355
428999,445464,982926,pv,1512216101
994206,104029,4159072,pv,1512014129
172417,2502389,4672807,pv,1511600332
744149,5059765,1994940,pv,1511671655
271618,1220665,876318,pv,1511583346
927521,949867,4558987,buy,1511758741
617138,4988801,274067,pv,1511721041
628291,2491473,3738615,cart,1512120518
744383,351301,4145813,pv,1512305108
590348,1596841,634390,pv,1511677577
169462,3398666,285583,pv,1511692953
743005,3863709,4606718,pv,1512281404
340874,3477112,2778281,pv,1512275754
1003960,3913155,5063923,cart,1512129506
622188,1619350,3800818,pv,1512276019
450024,4106416,1158475,pv,1511934097
662118,1230532,4284875,pv,1512230054
788396,3266865,3326628,pv,1512050844
670197,3397072,3189935,pv,1512288305
384774,1907124,5063923,pv,1511654430
969982,2800647,1119378,pv,1512226951
948276,467036,982926,pv,1511961959
1680,974013,2465336,pv,1511941213
424921,2896255,2465336,pv,1511616789
536107,1481890,751494,pv,1512212794
214269,1884463,865039,pv,1512314758
221240,1958349,3100520,pv,1512133599
398024,3390988,3461823,pv,1512144869
216161,2379169,2923541,pv,1511676062
370527,2282492,1548278,pv,1512094114
961790,2725986,4911958,pv,1511680609
869080,4017221,149192,pv,1512031022
684071,3051833,754825,pv,1511280526
88371,3766115,3788576,pv,1512041267
498835,2184397,3002561,pv,1512210017
320662,4967619,3607361,pv,1512185136
606649,1290599,1711596,pv,1512115952
649237,1457206,4962280,pv,1511880863
914726,4735602,1080785,pv,1512311451
286142,3941924,3776866,pv,1512309427
540492,4508359,1207887,pv,1511857813
530826,1230604,2355072,cart,1512098092
649549,3652635,154040,pv,1511826049
13199,4874961,2355072,pv,1512113479
263807,2263630,4066962,pv,1512020965
139913,680118,1299190,pv,1512213937
436165,1146792,16219,pv,1511584496
714126,4476131,1612623,pv,1512045767
720347,3118039,982926,pv,1511769696
47609,4782722,1320293,pv,1511879460
451722,2858337,2872443,pv,1511842541
859155,7695,2520771,pv,1512042251
536542,3016607,1029459,pv,1511707854
607313,1130528,3607361,pv,1512271455
15718,445122,982926,pv,1512225801
1004010,516938,4633953,pv,1511880309
399910,1539990,4357323,pv,1511765116
195616,1283005,3607361,pv,1512276048
208727,1236652,149192,buy,1512078247
669027,2006569,119741,pv,1511599938
196510,1640425,4357323,pv,1512081542
295970,347571,2885642,pv,1512023385
552716,1124291,405755,pv,1511846380
76131,3588703,4801426,pv,1511612512
375879,606782,4756105,pv,1511870143
850720,2653979,4145813,cart,1512313671
244697,3611705,4801426,pv,1512139194
1015988,3360138,4069500,pv,1511986187
134361,5027818,4358294,pv,1511870666
948454,4568961,3004853,pv,1512221153
869723,1792048,4756105,buy,1511612122
934069,3088073,668498,pv,1511790023
6882,3158247,2735466,pv,1511782455
530465,2900040,2482357,pv,1511672725
428576,1648797,4643350,pv,1511591374
798476,1368656,2440115,pv,1512313329
133990,2109260,4756105,pv,1511924820
222053,3363288,2939262,pv,1511688282
785205,4690639,4598394,pv,1512199396
944697,1452703,2322253,pv,1512130309
131651,2406162,4145813,pv,1512316353
86522,3512271,3607361,pv,1512232265
406536,3264769,1464116,pv,1512143429
328572,565503,4801426,pv,1512273956
720159,5010944,2465336,pv,1512092288
958625,4980643,4181361,pv,1511833499
5000,151503,4022701,pv,1512134645
555479,4211339,4756105,pv,1511967204
269505,3484544,982926,pv,1512118069
457952,4579755,267209,pv,1511876936
329506,3318672,3607361,pv,1511790020
931660,4349055,4358294,pv,1511945367
95064,3140217,5029530,cart,1511902889
513564,4798489,1320293,pv,1512306196
109491,2016340,4151801,pv,1512045229
299386,152106,2462567,pv,1511797453
443537,1140165,3980900,pv,1511747201
762557,5009650,1320293,cart,1511605905
812805,1649261,1639158,pv,1512309118
245683,3739765,2228184,cart,1512226577
128568,3236758,2520377,pv,1512226078
694940,2778699,4145813,pv,1512266359
75448,4002380,3989372,pv,1512084021
327690,2043705,2982027,pv,1512284193
150067,4463936,4789432,cart,1511577636
187443,1132896,4756105,pv,1511886426
574621,3851817,4244487,pv,1511673179
686771,121088,982926,pv,1511591263
405237,3614407,4756105,pv,1511857922
601634,3841696,2748804,pv,1512311325
302762,1707944,3332130,pv,1511754279
924085,379704,3002561,pv,1512119279
928767,3563661,982926,pv,1511662415
945308,5052381,2413768,pv,1512234880
123843,1577184,4580532,pv,1512286670
444195,4006489,982926,pv,1512272212
100624,3057870,4077585,pv,1512032741
732235,265985,4789432,pv,1512133172
946372,510731,4302328,pv,1511788718
726384,4526112,570735,pv,1511794453
981340,2058718,4655941,pv,1512050901
520064,4159379,2939262,pv,1511608219
452339,5074784,4145813,pv,1512115512
177980,2846676,2925160,pv,1512097125
356608,997933,4298656,pv,1511715922
72543,2999096,1320293,pv,1512083890
994467,2308308,1516409,pv,1511847821
909622,256201,3303026,pv,1512229548
561676,4626586,982926,pv,1512040952
564434,800091,1397912,pv,1512033038
657741,463589,2465336,pv,1512056826
209502,914883,3002561,pv,1512228982
832191,525821,1216617,pv,1511847397
854958,3327502,846990,pv,1511598624
283988,3619450,4048584,pv,1511608233
697556,2332885,4994388,pv,1512080253
25058,1412779,4145813,pv,1511679642
262506,2504546,2735466,pv,1511699344
468139,1555674,3607361,pv,1512225536
529531,1592271,1029459,pv,1512257116
6592,319725,2578647,pv,1511782635
637539,3903489,4874384,pv,1512145927
225626,3147410,4672807,pv,1512138558
797322,3383014,4563628,pv,1512196644
844318,4576241,200278,pv,1512110288
838262,4704968,4756105,pv,1511593547
151960,562184,2465336,cart,1511783940
531417,1679589,119741,pv,1512189186
915029,2914884,4718134,pv,1512224888
325943,2497602,1080785,pv,1512300583
45031,5029654,1859277,pv,1511846562
603964,4020446,3924783,pv,1511983429
996779,3742970,2232382,pv,1511613616
338537,536415,3248864,pv,1512222050
363483,2158628,903809,pv,1512280962
797372,4563080,3747017,pv,1512202439
387557,615776,2640118,pv,1511710399
896931,4964344,3922126,pv,1512006291
769468,947053,1320293,pv,1511709013
69463,4584055,384755,pv,1512137780
242574,1079071,221906,pv,1511940989
266835,801858,1051370,pv,1512233974
24764,42000,5071267,cart,1511954012
586931,3911671,2640118,pv,1511958592
841879,3939269,3002561,pv,1511955840
86881,4038424,4756105,pv,1512007597
387916,4813854,149192,pv,1512226171
678427,4547240,3607361,pv,1512257698
883426,459327,3299155,pv,1512221539
277105,4885010,4015820,pv,1512312658
247588,4405716,4690421,pv,1511970031
314270,5086810,1646753,cart,1512203580
1893,540705,4801426,pv,1511920070
178049,1652347,1245220,pv,1511861015
112903,3134747,1494023,pv,1511713607
441148,1126959,982926,pv,1511933276
956728,3011970,4993094,pv,1512301082
309918,2959875,4784134,pv,1511569031
1011291,3246020,4756105,pv,1512278337
514747,3034042,754344,pv,1511770542
130114,1428603,2479420,pv,1512129230
749422,3809868,4181361,pv,1511951202
26885,4396188,2920476,pv,1511715217
367150,3858544,570735,pv,1512301807
973159,1993364,4827153,pv,1511849219
302647,2357107,2465336,pv,1511587759
569502,3581477,1530704,pv,1512044833
552815,4807399,1994940,pv,1511794320
546223,1192099,119741,pv,1512106303
122802,3803831,1080785,pv,1511896506
226552,2292619,4756105,pv,1511664155
794389,1591862,1320293,pv,1512025914
636709,4250344,4936889,pv,1512234079
673961,1934113,2748804,pv,1512314779
217031,1910706,1516409,pv,1512286573
51643,3015046,3607361,pv,1512201776
871247,3461796,4145813,buy,1511940076
279710,2576039,3299155,pv,1511870704
971734,4659507,2465336,pv,1512030991
583624,1443902,4712571,pv,1512108246
496464,2486655,4217906,pv,1511789897
391393,3005841,982926,pv,1511697740
42477,2498096,1879194,pv,1512181715
555264,3952772,4345501,pv,1512218335
574158,246616,3891335,pv,1512108167
160807,2744920,3015852,pv,1512020441
264679,1517373,154040,pv,1511674744
536663,2496069,1320293,pv,1511969186
422427,1541918,4173315,pv,1512266040
890153,2873929,2355072,pv,1511615238
749657,4232463,2520377,pv,1511852709
871181,4963248,4756105,pv,1512281525
